PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202505,2,324121510031,32412020022,1748505974355,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA NIMBOO,MANIA NIMBOO DRINK PBT 250 ML,50,250 ML,PBT,,1748505974355-hygen packs nepal pvt ltd-nepal-mania nimboo#3.png
202505,2,324121210076,32412020006,1748418584104,134,TRUE SOLUTION PVT LTD-NEPAL,HOPE,HOPE PBT 1000 ML,25,1000ML,PBT,,1748418584104-true solution pvt ltd-nepal-hope#3.png
202505,2,324121210146,32412020021,1747723773973,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-PINEAPPLE TPK 170 ML,25,170ML,TPK,,1747723773973-dabur nepal ltd--nepal-real burrst#3.png
202505,2,324121210146,32412020021,1747720335731,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-APPLE TPK 170 ML,25,170,TPK,,1747720335731-dabur nepal ltd--nepal-real burrst#3.png
202505,2,324121210162,32412020017,1747723773973,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-PINEAPPLE TPK 170 ML,25,170ML,TPK,,1747723773973-dabur nepal ltd--nepal-real burrst#3.png
202505,2,324121210105,32412020001,1747723773973,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-PINEAPPLE TPK 170 ML,25,170ML,TPK,,1747723773973-dabur nepal ltd--nepal-real burrst#3.png
202505,2,527364210132,52736020001,1748246455004,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST/170ML/TPK/MANGO,25,"170ML ",TPK,,
202505,2,527374310031,52737020002,1748246455004,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST/170ML/TPK/MANGO,25,"170ML ",TPK,,
202505,2,527373110035,52737020005,1748246455004,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST/170ML/TPK/MANGO,25,"170ML ",TPK,,
202505,2,527374310006,52737020003,1748246455004,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST/170ML/TPK/MANGO,25,"170ML ",TPK,,
202505,3,1026140537297,21209030045,1748254387983,105,KT&G-KOREA,ESSE CHANGE MINI,ESSE CHANGE MINI,320,20,HL,,
202505,2,132837008,31303020006,1748161898428,134,"MYAGDE CHHANGPATAN DRINKING WATER ",SATHI,SATHI PBT 1000ML,25,1 L,PBT,,1748161898428-myagde chhangpatan drinking water -sathi#3.png
202505,2,132701456,31303020030,1747723773973,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-PINEAPPLE TPK 170 ML,25,170ML,TPK,,1747723773973-dabur nepal ltd--nepal-real burrst#3.png
202505,2,132701456,31303020030,1747642316887,134,DABUR NEPAL LTD.-NEPAL,"REAL BURRST ",REAL BURRST-ORANGE TPK 170 ML,25,170ML,TPK,,1747642316887-dabur nepal ltd--nepal-real burrst #3.png
202505,2,132806165,31303020019,1748335872706,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA NIMBOO,MANIA NIMBOO DRINK PBT 260 ML,50,250ML,PBT,,1748335872706-hygen packs nepal pvt ltd-nepal-mania nimboo#3.png
202505,2,128773659,21202020035,1748258040116,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER \1000ML\TPK\GRAPE,300,1000ML,TPK,,1748258040116-dabur nepal ltd--nepal-real fruit power#3.png
202505,3,1110142936659,21209030055,1748254387983,105,KT&G-KOREA,ESSE CHANGE MINI,ESSE CHANGE MINI,320,20,HL,Sales Deviation is OK,1748254387983-kt-g-korea-esse change mini#3.png
202505,2,117669686,51302020004,1748249438039,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MANGO/2000ML/PBT/SAVE RS 50,270,"2000ML ",PBT,,
202505,2,117669686,51302020004,1748249305169,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/2000ML/PBT/SAVE RS 50,270,"2000ML ",PBT,,
202505,2,117672861,51302020005,1748249438039,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MANGO/2000ML/PBT/SAVE RS 50,270,"2000ML ",PBT,,1748249438039-dabur nepal ltd--nepal-real fruit power#3.png
202505,2,117672861,51302020005,1748249305169,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/2000ML/PBT/SAVE RS 50,270,"2000ML ",PBT,,1748249305169-dabur nepal ltd--nepal-real fruit power#3.png
