PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202503,2,128757050,12201020010,1742449668663,134,NATURA INTERNATIONAL PVT LTD NEPAL,ZESTY FRUIT,ZESTY FRUIT ORANGE DRINK PET 250ML,100,250ML,PET,,1742449668663-natura international pvt ltd nepal-zesty fruit#3.png
202503,2,123613024,31101020083,1741331029481,134,CHAUDHARY GROUP - NEPAL,RIO 7 FRUITS & GLUCOSE,RIO 7 FRUITS& GLUCOSE\180ML\TPK\RS:30\CHAUDHARY GROUP NEPAL,30,180ML,TPK,,
202503,2,123117800,31101020078,1743144293094,134,CG FOODS- NEPAL,RIO,RIO PINAPPLE\180ML\TPK\RS:30\CG FOODS NEAL,30,180ML,TPK,New SKU,1743144293094-cg foods- nepal-rio#3.png
202503,2,123117800,31101020078,1741331029481,134,CHAUDHARY GROUP - NEPAL,RIO 7 FRUITS & GLUCOSE,RIO 7 FRUITS& GLUCOSE\180ML\TPK\RS:30\CHAUDHARY GROUP NEPAL,30,180ML,TPK,Any other reason,
202503,2,128699486,12201020014,1742448645260,134,CHAUDHARY GROUP - NEPAL,RIO GOODNESS OF 7 FRUITS,RIO GOODNESS OF 7 FRUITS MIXED FRUIT TPK 180ML,30,180ML,TPK,,1742448645260-chaudhary group - nepal-rio goodness of 7 fruits#3.png
202503,2,324672310132,32467020002,1742889586827,134,RESUNGA JAL.PVT.LTD NEPAL,RESUNGA AQUA,RESUNGA AQUA\1000ML\PBT\RS:20\RESUNGA JAL.PVT.LTD NEPAL,20,1000ML,PBT,Any other reason,1742889586827-resunga jal-pvt-ltd nepal-resunga aqua#3.png
202503,2,222331810120,22233020003,1743056030531,134,SAILUNG SPRING WATER INDUS-NP,AQUA CHHAHARI,AQUA CHHAHARI\1000\ML,20,1000 ML,PET,,1743056030531-sailung spring water indus-np-aqua chhahari#3.png
202503,2,128612867,52203020004,1742539935191,134,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RUCHI,AMRAPALI RUCHI/180ML/MANGO/TPK,25,"180ML ",TPK,,
202503,2,128786076,52203020007,1742539935191,134,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RUCHI,AMRAPALI RUCHI/180ML/MANGO/TPK,25,"180ML ",TPK,,1742539935191-amrapali beverage-nepal-amrapali ruchi#3.png
202503,2,128587427,52203020002,1741755406053,134,KRS VENTURES PVT.LTD NEPAL D,POKO,POKO/MANGO DRINK/150ML/TPK,30,"1500ML ",TPK,,
202503,3,1210102771,12101030228,1742716078126,105,GORKHA LAHARI PVT.LTD.- NEPAL,NEPAL GOLD FLAKE,NEPAL GOLD FLAKE  PREMIUM FILTER 20'S,133.5,20,HL,,
202503,3,1210102757,12101030210,1742716078126,105,GORKHA LAHARI PVT.LTD.- NEPAL,NEPAL GOLD FLAKE,NEPAL GOLD FLAKE  PREMIUM FILTER 20'S,133.5,20,HL,,
202503,3,1210102760,12101030213,1742716078126,105,GORKHA LAHARI PVT.LTD.- NEPAL,NEPAL GOLD FLAKE,NEPAL GOLD FLAKE  PREMIUM FILTER 20'S,133.5,20,HL,,
202503,2,132848528,31303020029,1742444322508,134,DABUR NEPAL LTD.-NEPAL,"REAL BURRST ","REAL BURRST-MIXED FRUIT TPK 170 ML ",25,170ML,TPK,,1742444322508-dabur nepal ltd--nepal-real burrst #3.png
202503,3,1210102763,12101030216,1742716078126,105,GORKHA LAHARI PVT.LTD.- NEPAL,NEPAL GOLD FLAKE,NEPAL GOLD FLAKE  PREMIUM FILTER 20'S,133.5,20,HL,,1742716078126-gorkha lahari pvt-ltd-- nepal-nepal gold flake#3.png
202503,2,130456210213,13045020032,1742355046390,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-PINEAPPLE,50,250 ML.,PET,,
202503,3,1220102372,12201030159,1742450677386,105,GORKHA LAHARI PVT.LTD.- NEPAL,NEPAL GOLD FLAKE,NEPAL GOLD FLAKE-NEPAL GOLD FLAKE-PREMIUM FILTER-HL 20'S,133.5,20'S,HL,,1742450677386-gorkha lahari pvt-ltd-- nepal-nepal gold flake#3.png
202503,2,124856453,21209020032,1742545424513,134,MARAIN BEVERAGE PVT.LTD,OMIZU,"OMIZU PACKED WATER ",50,20 LTRS,JAR,Sales Deviation is OK,1742545424513-marain beverage pvt-ltd-omizu#3.png
202503,2,113683585,52204020005,1742358604183,134,AMRAPALI BEVERAGE-NEPAL,AMRAPALI SWAGAT,AMRAPALI SWAGAT/180ML/MANGO/TPK,25,"180ML ",TPK,,1742358604183-amrapali beverage-nepal-amrapali swagat#3.png
202503,2,113379406,52204020008,1741755406053,134,KRS VENTURES PVT.LTD NEPAL D,POKO,POKO/MANGO DRINK/150ML/TPK,30,"1500ML ",TPK,,
202503,2,128611120,52202020018,1742185283793,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH/250ML/PBT/MIXED FRUIT,50,"250ML ",PBT,,1742185283793-raybot spring-s mineral water-nepal-raybot refresh#3.png
202503,2,122377906,31101020039,1742444322508,134,DABUR NEPAL LTD.-NEPAL,"REAL BURRST ","REAL BURRST-MIXED FRUIT TPK 170 ML ",25,170ML,TPK,Sales Deviation is OK,1742444322508-dabur nepal ltd--nepal-real burrst #3.png
202503,2,128962509,31101020075,1742444322508,134,DABUR NEPAL LTD.-NEPAL,"REAL BURRST ","REAL BURRST-MIXED FRUIT TPK 170 ML ",25,170ML,TPK,,1742444322508-dabur nepal ltd--nepal-real burrst #3.png
202503,2,111340905,12101020028,1742355046390,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-PINEAPPLE,50,250 ML.,PET,,1742355046390-raybot spring-s mineral water-nepal-raybot refresh#3.png
202503,2,111340905,12101020028,1742296819261,134,KRS VENTURES PVT.LTD. NEPAL,POKO MANGO DRINK,POKO MANGO DRINK,30,150 ML.,PTB,,
202503,2,125932332,21301020004,1741672803979,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA ENERGY DRINK,HYGEN MANIA ENERGY DRINK/250/ML/RS 120,120,250 ML,CAN,New SKU,
202503,2,111982481,12101020003,1742296819261,134,KRS VENTURES PVT.LTD. NEPAL,POKO MANGO DRINK,POKO MANGO DRINK,30,150 ML.,PTB,,1742296819261-krs ventures pvt-ltd- nepal-poko mango drink#3.png
202503,2,232114410218,23211020008,1742020021117,134,HIMALAYAN WATER BEVERAGE NEPAL,"NAMASTE HIMALAYAN ","NAMASTE HIMALAYAN\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,1742020021117-himalayan water beverage nepal-namaste himalayan #3.png
202503,2,125081300,31101020076,1741928894300,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,"REAL FRUIT POWER\ ALOE VERA KIWI\1000ML\TPK\RS:300\DABUR NEPAL ",300,1000ML,TPK,,1741928894300-dabur nepal ltd--nepal-real fruit power#3.png
202503,2,125081300,31101020076,1741929562681,134,NATURA INTERNATIONAL PVT.LTD NEPAL,BYT,BYT BADAM DRINK\ALMOND &SAFRON\180ML\TIN\RS:100\NATURA INTERNATIONAL PVT.LTD NEPAL,100,180ML,TIN,,1741929562681-natura international pvt-ltd nepal-byt#3.png
202503,2,124303166,21301020032,1741672803979,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA ENERGY DRINK,HYGEN MANIA ENERGY DRINK/250/ML/RS 120,120,250 ML,CAN,Invoices not available,
202503,2,125372016,21301020010,1741672803979,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA ENERGY DRINK,HYGEN MANIA ENERGY DRINK/250/ML/RS 120,120,250 ML,CAN,,1741672803979-hygen packs nepal pvt ltd-nepal-hygen mania energy drink#3.png
202503,2,130605665,52303020011,1741754983161,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,"SPRITE/LEMON/2L/PBT/KINLEY 1 BOTTLE FREE ",152,2L,PBT,,
202503,2,130605665,52303020011,1741755183919,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA/2L/PBT/KINLEY 1L BOTTLE FREE,152,2L,PBT,,
202503,2,130258571,52303020007,1741754983161,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,"SPRITE/LEMON/2L/PBT/KINLEY 1 BOTTLE FREE ",152,2L,PBT,,
202503,2,128936665,52303020013,1741754983161,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,"SPRITE/LEMON/2L/PBT/KINLEY 1 BOTTLE FREE ",152,2L,PBT,,
202503,2,128936665,52303020013,1741755183919,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA/2L/PBT/KINLEY 1L BOTTLE FREE,152,2L,PBT,,
202503,2,130193675,52303020008,1741755406053,134,KRS VENTURES PVT.LTD NEPAL D,POKO,POKO/MANGO DRINK/150ML/TPK,30,"1500ML ",TPK,,
202503,2,130193675,52303020008,1741762548887,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH/PINEAPPLE/500ML/PBT,90,"500ML ",PBT,,1741762548887-raybot spring-s mineral water-nepal-raybot refresh#3.png
202503,2,130215306,52303020003,1741755406053,134,KRS VENTURES PVT.LTD NEPAL D,POKO,POKO/MANGO DRINK/150ML/TPK,30,"1500ML ",TPK,,1741755406053-krs ventures pvt-ltd nepal d-poko#3.png
202503,2,130215306,52303020003,1741754983161,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,"SPRITE/LEMON/2L/PBT/KINLEY 1 BOTTLE FREE ",152,2L,PBT,,1741754983161-coca cola company imprtd-imptd-sprite#3.png
202503,2,130215306,52303020003,1741755183919,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA/2L/PBT/KINLEY 1L BOTTLE FREE,152,2L,PBT,,1741755183919-coca cola company imprtd-imptd-coca-cola#3.png
202503,2,128748466,22101020031,1741762949388,134,"ALMIGHTY BEVERAGE PVT.LTD NEPAL ","ALMIGHTY ","ALMIGHTY LITCHI\125ML\PBT\ LITCHI FLAVOUR ",20,125ML,PBT,,1741762949388-almighty beverage pvt-ltd nepal -almighty #3.png
202503,2,122761663,31101020092,1741331029481,134,CHAUDHARY GROUP - NEPAL,RIO 7 FRUITS & GLUCOSE,RIO 7 FRUITS& GLUCOSE\180ML\TPK\RS:30\CHAUDHARY GROUP NEPAL,30,180ML,TPK,,1741331029481-chaudhary group - nepal-rio 7 fruits - glucose#3.png
202503,2,131165707,22101020001,1741229336897,134,"KIRAN BEVERAGE NEPAL PVT.LTD NEPAL ",NEPAL NEER,"NEPAL NEER\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,1741229336897-kiran beverage nepal pvt-ltd nepal -nepal neer#3.png
